Cosmic Watch Muon Detector
Device ID: Kingswood College B
Firmware version: 2.1.1 non official
Compiled: Jul 22 2018 at 15:06:55
Official website: http://cosmicwatch.lns.mit.edu/
This software can be found at: https://github.com/jgOhYeah/NonOfficial-StuffForCosmicWatchMuonDetectors

Master
Count,Time Stamp,Measured ADC,SIPM Voltage,Dead Time,Temperature C
732,445361,79,20.0,45627,19.6
733,446426,704,327,45719,18.2
734,446522,472,126,45746,18.5
735,446772,99,21.9,45777,19.6
736,447627,158,27.5,45869,19.6
737,448786,472,126,45962,18.8
738,450444,211,36.0,46088,19.6
739,452513,527,156,46215,18.5
740,452638,97,21.7,46240,19.6
741,452721,284,49.4,46266,19.6
742,452799,78,19.9,46291,19.6
743,452942,76,19.7,46315,19.6
744,453425,255,44.0,46407,19.6
745,453930,63,17.9,46429,19.6
746,454105,56,16.8,46455,19.6
747,455012,92,21.3,46547,19.6
748,455062,423,97.4,46574,18.8
749,455359,113,23.0,46598,19.6
750,455513,231,39.5,46695,19.6
751,455680,88,21.0,46727,19.6
752,455941,135,24.9,46749,19.6
753,456775,67,18.5,46843,19.6
754,458368,192,32.7,46934,19.6
755,458450,639,250,46962,18.5
756,459260,184,31.4,47054,19.6
757,459345,127,24.2,47082,19.6
758,459624,352,66.9,47105,19.6
759,459829,56,16.8,47199,19.6
760,461075,563,182,47289,18.5
761,461131,161,27.9,47315,19.6
762,461465,88,21.0,47338,19.6
763,461895,167,28.8,47434,19.6
764,462613,60,17.4,47458,19.6
765,463977,71,19.1,47588,19.6
766,464789,176,30.1,47613,19.6
767,465067,305,53.9,47714,19.6
768,465283,62,17.8,47739,19.6
769,465673,51,15.9,47763,19.6
770,465922,391,82.4,47789,19.3
771,466107,88,21.0,47882,19.6
772,466686,366,72.4,47909,19.6
773,467709,305,53.9,48001,19.6
774,467832,455,117,48027,18.8
775,467986,108,22.6,48050,19.6
776,469584,384,80.1,48178,19.6
777,469873,112,22.9,48201,19.6
778,470940,225,38.5,48296,19.6
779,471247,88,21.0,48320,19.6
780,471300,243,41.7,48346,19.6
781,471435,79,20.0,48438,19.6
782,471802,63,17.9,48463,19.6
783,472646,63,17.9,48555,19.6
784,474117,207,35.3,48654,19.6
785,474191,358,69.1,48679,19.6
786,474814,102,22.2,48772,19.6
787,475190,184,31.4,48798,19.6
788,475529,79,20.0,48823,19.6
789,475971,280,48.7,48916,19.6
790,478663,376,76.4,49042,19.6
791,479141,83,20.5,49136,19.6
792,479642,131,24.5,49162,19.6
793,481018,593,188,49291,18.5
794,481440,145,26.0,49486,19.6
795,482718,275,47.7,49580,19.6
796,483646,56,16.8,49671,19.6
797,484096,63,17.9,49697,19.6
798,484928,163,28.2,49788,19.6
799,485314,127,24.2,49881,19.6
800,485569,124,23.9,49913,19.6
801,485746,512,144,49940,18.5
802,487360,108,22.6,50065,19.6
803,487716,56,16.8,50092,19.6
804,489123,56,16.8,50184,19.6
805,489269,88,21.0,50211,19.6
806,489979,204,34.7,50302,19.6
807,490126,255,44.0,50329,19.6
808,490158,404,89.1,50352,18.8
809,490942,240,41.2,50448,19.6
810,492081,126,24.1,50540,19.6
811,493616,88,21.0,50636,19.6
812,493889,51,15.9,50727,19.6
813,494929,401,87.9,50822,18.8
814,494965,112,22.9,50844,19.6
815,495122,88,21.0,50871,19.6
816,495925,519,154,50971,18.5
817,496200,174,29.8,50996,19.6
818,496633,79,20.0,51020,19.6
819,497284,67,18.5,51113,19.6
820,497396,606,222,51138,18.5
821,497946,79,20.0,51163,19.6
822,498980,419,97.2,51257,18.8
823,499263,371,73.8,51350,19.6
824,500935,143,25.7,51443,19.6
825,502411,135,24.9,51570,19.6
826,502641,335,61.8,51594,19.6
827,502786,519,154,51620,18.5
828,502962,403,89.0,51646,18.8
829,503480,287,50.2,51739,19.6
830,503941,319,57.6,51765,19.6
831,504748,318,57.3,51859,19.6
832,506828,56,16.8,51994,19.6
833,507304,63,17.9,52018,19.6
834,507971,99,21.9,52110,19.6
835,508252,359,69.9,52135,19.6
836,508441,319,57.6,52159,19.6
837,509487,384,80.1,52254,19.3
838,510529,51,15.9,52348,19.6
839,511034,88,21.0,52441,19.6
840,511419,63,17.9,52465,19.6
841,512832,414,93.9,52557,18.8
842,513774,54,16.4,52648,19.6
843,514048,67,18.5,52741,19.6
844,514814,207,35.3,52765,19.6
845,515811,396,85.3,52859,19.0
846,516191,70,18.9,52952,19.6
847,516578,496,144,52977,18.5
848,518732,176,30.1,53110,19.6
849,519361,56,16.8,53202,19.6
850,519943,126,24.1,53225,19.6
851,519970,280,48.7,53249,19.6
852,520713,332,61.2,53343,19.6
853,520827,176,30.1,53368,19.6
854,520945,327,59.3,53393,19.6
855,521149,312,55.7,53417,19.6
856,521481,96,21.7,53511,19.6
857,522284,198,33.7,53532,19.6
858,522533,216,36.8,53625,19.6
859,522950,96,21.7,53650,19.6
860,524119,254,43.8,53743,19.6
861,524919,56,16.8,53837,19.6
862,526238,199,33.9,53931,19.6
863,526522,263,45.4,53955,19.6
864,527166,263,45.4,54047,19.6
865,528476,163,28.2,54147,19.6
866,529312,231,39.5,54239,19.6
867,529557,96,21.7,54265,19.6
868,529626,398,85.6,54290,18.8
869,530330,201,34.2,54384,19.6
870,530396,332,61.2,54409,19.6
871,530957,120,23.6,54433,19.6
872,531163,318,57.3,54524,19.6
873,531545,56,16.8,54548,19.6
874,532384,417,95.2,54639,18.8
875,532486,113,23.0,54665,19.6
876,533830,158,27.5,54758,19.6
877,535135,352,66.9,54852,19.6
878,535920,63,17.9,54945,19.6
879,536468,344,64.7,55038,19.6
880,536694,163,28.2,55061,19.6
881,539815,408,90.6,55228,18.8
882,541114,135,24.9,55322,19.6
883,541197,96,21.7,55348,19.6
884,541236,327,59.3,55374,19.6
885,541288,385,80.1,55400,18.8
886,541473,494,141,55425,18.5
887,541766,188,32.0,55518,19.6
888,541893,369,73.4,55542,19.6
889,543024,56,16.8,55635,19.6
890,544281,193,32.8,55730,19.6
891,544772,435,105,55755,18.8
892,545876,352,66.9,55850,19.6
893,546078,339,63.0,55945,19.6
894,546873,287,50.2,55970,19.6
895,546897,112,22.9,55994,19.6
896,547597,63,17.9,56087,19.6
897,547721,384,80.1,56118,19.3
898,547751,96,21.7,56144,19.6
899,548643,255,44.0,56237,19.6
900,549475,49,15.5,56333,19.6
901,549648,348,65.6,56356,19.6
902,549758,127,24.2,56382,19.6
903,551605,451,113,56508,18.8
904,551735,115,23.2,56533,19.6
905,552225,300,52.8,56556,19.6
906,552858,71,19.1,56651,19.6
907,553066,376,76.4,56675,19.6
908,554106,88,21.0,56771,19.6
909,555259,176,30.1,56862,19.6
910,555980,227,38.8,56955,19.6
911,556886,476,130,57046,18.8
912,557010,368,72.9,57071,19.6
913,557361,366,72.4,57103,19.6
914,557435,174,29.8,57127,19.6
915,557561,192,32.7,57152,19.6
916,558276,135,24.9,57246,19.6
917,558583,499,141,57271,18.5
918,559457,531,161,57362,18.5
919,560095,76,19.7,57454,19.6
920,562042,339,63.0,57581,19.6
921,562310,204,34.7,57606,19.6
922,562391,335,61.8,57630,19.6
923,564926,79,20.0,57759,19.6
924,564980,124,23.9,57785,19.6
925,565268,387,81.0,57880,19.6
926,565386,428,102,57906,18.8
927,565918,60,17.4,58119,19.6
928,566369,49,15.5,58211,19.6
929,567659,56,16.8,58311,19.6
930,567968,255,44.0,58335,19.6
931,570289,280,48.7,58463,19.6
932,570689,60,17.4,58747,19.6
933,570891,359,69.9,58771,19.6
934,571209,172,29.5,58797,19.6
935,572517,62,17.8,58889,19.6
936,573104,387,81.0,58983,18.8
937,573209,115,23.2,59007,19.6
938,573310,480,130,59033,18.5
939,573956,103,22.2,59125,19.6
940,574276,112,22.9,59151,19.6
941,574914,167,28.8,59243,19.6
942,576403,312,55.7,59337,19.6
943,577479,332,61.2,59429,19.6
944,577551,551,165,59455,18.5
945,577694,112,22.9,59487,19.6
946,577939,83,20.5,59512,19.6
947,578420,316,56.8,59604,19.6
948,578555,54,16.4,59630,19.6
949,578765,63,17.9,59654,19.6
950,579329,56,16.8,59750,19.6
951,580464,508,145,59843,18.5
952,580657,316,56.8,59868,19.6
953,581436,124,23.9,59960,19.6
954,581642,110,22.8,59986,19.6
955,583195,115,23.2,60079,19.6
956,583567,307,54.5,60174,19.6
957,583776,384,80.1,60198,19.6
958,586672,124,23.9,60362,19.6
959,587600,49,15.5,60454,19.6
960,588106,131,24.5,60480,19.6
961,589290,63,17.9,60572,19.6
962,590091,248,42.7,60671,19.6
963,590562,263,45.4,60697,19.6
964,591319,192,32.7,60789,19.6
965,591595,287,50.2,60816,19.6
966,591885,348,65.6,60909,19.6
967,592326,224,38.3,60935,19.6
968,593598,51,15.9,61027,19.6
969,593922,312,55.7,61052,19.6
970,594415,113,23.0,61143,19.6
971,594461,83,20.5,61169,19.6
972,594908,391,82.4,61193,18.8
973,595401,193,32.8,61289,19.6
974,595436,263,45.4,61313,19.6
975,595683,67,18.5,61339,19.6
976,596236,391,82.4,61432,19.0
977,596944,472,126,61457,18.8
978,597451,318,57.3,61558,19.6
979,597587,204,34.7,61580,19.6
980,598213,143,25.7,61606,19.6
981,598586,287,50.2,61699,19.6
982,598673,408,90.6,61725,18.8
983,599418,135,24.9,61816,19.6
984,599737,225,38.5,61840,19.6
985,599897,112,22.9,61864,19.6
986,600479,71,19.1,61954,19.6
987,602037,192,32.7,62046,19.6
988,602071,56,16.8,62071,19.6
989,602768,112,22.9,62164,19.6
990,602902,220,37.6,62189,19.6
991,604251,176,30.1,62281,19.6
992,604557,51,15.9,62304,19.6
993,604589,60,17.4,62327,19.6
994,605590,748,437,62426,18.2
995,606705,67,18.5,62518,19.6
996,606935,103,22.2,62613,19.6
997,608498,102,22.2,62705,19.6
998,608879,63,17.9,62732,19.6
999,609787,319,57.6,62823,19.6
1000,610454,305,53.9,62916,19.6
1001,610556,70,18.9,62939,19.6
1002,610855,238,40.8,62964,19.6
1003,611232,97,21.7,63060,19.6
1004,612746,103,22.2,63158,19.6
1005,613855,568,190,63253,18.5
1006,614014,110,22.8,63280,19.6
1007,614138,112,22.9,63303,19.6
1008,614629,209,35.6,63399,19.6
1009,614784,73,19.3,63422,19.6
1010,615580,455,117,63526,18.8
1011,615918,79,20.0,63552,19.6
1012,617943,73,19.3,63682,19.6
1013,618971,508,145,63779,18.8
1014,619197,352,66.9,63803,19.6
1015,621481,96,21.7,63931,19.6
1016,621558,307,54.5,63955,19.6
1017,622997,163,28.2,64084,19.6
1018,623506,465,122,64109,18.8
1019,624012,300,52.8,64206,19.6
1020,624318,56,16.8,64232,19.6
1021,625178,152,26.8,64328,19.6
1022,625476,67,18.5,64353,19.6
1023,626334,312,55.7,64447,19.6
1024,628996,448,112,64575,18.8
1025,629305,79,20.0,64670,19.6
1026,629614,209,35.6,64703,19.6
1027,629957,89,21.1,64729,19.6
1028,630178,102,22.2,64754,19.6
1029,630303,190,32.3,64849,19.6
1030,630343,287,50.2,64873,19.6
1031,630976,60,17.4,64897,19.6
1032,631671,145,26.0,64990,19.6
1033,631819,79,20.0,65015,19.6
1034,632682,432,102,65110,18.8
1035,632867,318,57.3,65136,19.6
1036,633778,142,25.6,65232,19.6
1037,633871,86,20.8,65257,19.6
1038,633912,103,22.2,65281,19.6
1039,633968,195,33.2,65307,19.6
1040,633998,143,25.7,65329,19.6
1041,634245,121,23.7,65380,19.6
1042,634348,96,21.7,65407,19.6
1043,634796,355,68.3,65502,19.6
1044,635180,312,55.7,65527,19.6
1045,636469,73,19.3,65623,19.6
1046,636566,99,21.9,65648,19.6
1047,637496,102,22.2,65744,19.6
1048,638724,76,19.7,66011,19.6
1049,639026,304,53.7,66107,19.6
1050,639242,412,92.9,66129,18.8
1051,639390,152,26.8,66156,19.6
1052,640118,231,39.5,66248,19.6
1053,640163,440,109,66274,18.8
1054,640570,448,112,66295,18.8
1055,640886,70,18.9,66321,19.6
1056,641322,419,97.2,66414,18.8
1057,641448,120,23.6,66449,19.6
1058,641572,284,49.4,66475,19.6
1059,642399,176,30.1,66570,19.6
1060,642451,227,38.8,66595,19.6
1061,643569,78,19.9,66689,19.6
1062,643840,56,16.8,66713,19.6
1063,645155,632,233,66809,18.5
1064,645318,207,35.3,66905,19.6
1065,645558,115,23.2,66931,19.6
1066,645717,113,23.0,66957,19.6
1067,646379,81,20.3,67053,19.6
1068,646626,527,156,67078,18.5
1069,646799,120,23.6,67102,19.6
1070,647177,110,22.8,67126,19.6
1071,647544,131,24.5,67222,19.6
1072,647841,455,117,67247,18.8
1073,647893,384,80.1,67283,19.6
1074,648251,335,61.8,67307,19.6
1075,649012,51,15.9,67403,19.6
1076,650266,220,37.6,67499,19.6
1077,651189,159,27.7,67593,19.6
1078,651875,56,16.8,67688,19.6
1079,651920,108,22.6,67713,19.6
1080,652183,339,63.0,67738,19.6
1081,652218,88,21.0,67764,19.6
1082,652360,209,35.6,67789,19.6
1083,653392,83,20.5,67884,19.6
1084,653698,135,24.9,67909,19.6
1085,654014,248,42.7,68004,19.6
1086,656545,56,16.8,68133,19.6
1087,656836,199,33.9,68158,19.6
1088,657728,115,23.2,68261,19.6
1089,659300,143,25.7,68391,19.6
1090,659637,63,17.9,68415,19.6
1091,660424,280,48.7,68510,19.6
1092,661083,511,149,68534,18.5
1093,662244,423,97.4,68629,18.8
1094,662638,396,85.3,68725,19.3
1095,664294,81,20.3,68821,19.6
1096,664342,543,165,68845,18.5
1097,665581,83,20.5,68974,19.6
1098,666008,243,41.7,68998,19.6
1099,666249,167,28.8,69023,19.6
1100,666986,207,35.3,69118,19.6
1101,667745,135,24.9,69212,19.6
1102,667825,70,18.9,69236,19.6
1103,668251,207,35.3,69261,19.6
1104,668452,124,23.9,69291,19.6
1105,669005,195,33.2,69388,19.6
1106,669892,158,27.5,69481,19.6
1107,669966,412,92.9,69507,18.8
1108,671648,376,76.4,69601,19.6
1109,671983,51,15.9,69698,19.6
1110,672076,56,16.8,69722,19.6
1111,672351,115,23.2,69746,19.6
1112,674124,88,21.0,69873,19.6
1113,674282,313,56.0,69898,19.6
1114,674382,423,97.4,69921,18.8
1115,674635,268,46.3,69946,19.6
1116,674948,179,30.6,69970,19.6
1117,675296,216,36.8,70065,19.6
1118,676342,113,23.0,70158,19.6
1119,677775,65,18.2,70253,19.6
1120,678359,102,22.2,70355,19.6
1121,679208,163,28.2,70379,19.6
1122,680154,361,70.6,70475,19.6
1123,681024,153,26.9,70571,19.6
1124,681942,51,15.9,70668,19.6
1125,681987,440,109,70692,18.8
1126,682145,92,21.3,70717,19.6
1127,682487,344,64.7,70741,19.6
1128,682660,352,66.9,70836,19.6
1129,683135,120,23.6,70860,19.6
1130,683245,368,72.9,70885,19.6
1131,683695,152,26.8,70981,19.6
1132,684091,384,80.1,71007,19.6
1133,684649,96,21.7,71031,19.6
1134,684844,364,71.7,71127,19.6
1135,685441,56,16.8,71159,19.6
1136,686255,120,23.6,71253,19.6
1137,686453,312,55.7,71277,19.6
1138,686657,193,32.8,71304,19.6
1139,687480,63,17.9,71399,19.6
1140,687799,76,19.7,71425,19.6
1141,687981,163,28.2,71519,19.6
1142,688229,329,59.9,71544,19.6
1143,688457,60,17.4,71567,19.6
1144,689918,56,16.8,71662,19.6
1145,690389,271,46.9,71757,19.6
1146,690485,254,43.8,71784,19.6
1147,690662,227,38.8,71809,19.6
1148,690816,263,45.4,71836,19.6
1149,691620,81,20.3,71931,19.6
1150,692597,71,19.1,72027,19.6
1151,693552,387,81.0,72128,19.6
1152,693761,110,22.8,72152,19.6
1153,693833,60,17.4,72177,19.6
1154,693894,99,21.9,72203,19.6
1155,693946,222,38.0,72228,19.6
1156,695082,448,112,72324,18.8
1157,696782,60,17.4,72453,19.6
1158,696847,88,21.0,72476,19.6
1159,698368,504,144,72569,18.8
1160,698727,143,25.7,72663,19.6
1161,698842,105,22.4,72688,19.6
1162,701456,60,17.4,72818,19.6
1163,701592,88,21.0,72843,19.6
1164,702008,65,18.2,72939,19.6
1165,702150,120,23.6,72964,19.6
1166,702361,56,16.8,72989,19.6
1167,703238,368,72.9,73280,19.6
1168,703949,51,15.9,73374,19.6
1169,704053,57,16.9,73397,19.6
1170,706088,71,19.1,73525,19.6
1171,706357,113,23.0,73550,19.6
1172,706596,71,19.1,73574,19.6
1173,706900,71,19.1,73596,19.6
1174,707128,94,21.5,73691,19.6
1175,707352,79,20.0,73713,19.6
1176,709550,80,20.1,73844,19.6
1177,709705,56,16.8,73868,19.6
1178,710303,103,22.2,73966,19.6
1179,710400,79,20.0,73990,19.6
1180,710468,51,15.9,74016,19.6
1181,710921,259,44.7,74038,19.6
1182,711141,335,61.8,74063,19.6
1183,711531,67,18.5,74165,19.6
1184,711651,326,59.1,74191,19.6
1185,712150,62,17.8,74216,19.6
1186,712835,463,119,74314,18.8
1187,713185,60,17.4,74338,19.6
1188,713278,167,28.8,74364,19.6
1189,713401,159,27.7,74387,19.6
1190,714551,103,22.2,74515,19.6
1191,714752,504,144,74539,18.8
1192,715165,318,57.3,74565,19.6
1193,715221,99,21.9,74590,19.6
1194,715298,99,21.9,74617,19.6
1195,715940,67,18.5,74711,19.6
1196,716274,76,19.7,74736,19.6
1197,716524,71,19.1,74761,19.6
1198,716807,159,27.7,74856,19.6
1199,717016,263,45.4,74889,19.6
1200,718345,51,15.9,74987,19.6
1201,718563,337,62.3,75012,19.6
1202,719138,110,22.8,75109,19.6
1203,719925,71,19.1,75204,19.6
1204,719953,94,21.5,75230,19.6
1205,720131,57,16.9,75253,19.6
1206,722035,143,25.7,75384,19.6
1207,723235,147,26.2,75478,19.6
1208,723690,352,66.9,75504,19.6
1209,724026,262,45.2,75529,19.6
1210,724433,71,19.1,75626,19.6
1211,724528,384,80.1,75650,19.6
1212,725135,414,93.9,75676,18.8
1213,725831,399,87.3,75770,18.8
1214,726070,412,92.9,75803,18.8
1215,728090,83,20.5,75934,19.6
1216,728183,568,190,75958,18.5
1217,728700,510,148,76054,18.5
1218,728818,135,24.9,76078,19.6
1219,729208,120,23.6,76104,19.6
1220,732673,304,53.7,76300,19.6
1221,733217,108,22.6,76326,19.6
1222,733984,204,34.7,76420,19.6
1223,734721,102,22.2,76516,19.6
1224,735143,57,16.9,76539,19.6
1225,735566,188,32.0,76565,19.6
1226,737857,152,26.8,76728,19.6
1227,738845,131,24.5,76752,19.6
1228,739583,211,36.0,76847,19.6
1229,740093,143,25.7,76941,19.6
1230,741322,307,54.5,77043,19.6
1231,742030,412,92.9,77069,18.8
1232,742517,169,29.0,77163,19.6
1233,742916,287,50.2,77188,19.6
1234,742989,97,21.7,77211,19.6
1235,743073,179,30.6,77237,19.6
1236,744939,384,80.1,77366,19.6
1237,746501,115,23.2,77497,19.6
1238,748980,102,22.2,77623,19.6
1239,749258,575,187,77649,18.5
1240,749632,71,19.1,77742,19.6
1241,750086,304,53.7,77768,19.6
1242,750138,449,112,77791,18.8
1243,750615,216,36.8,77888,19.6
1244,751126,319,57.6,77912,19.6
1245,751730,51,15.9,78009,19.6
1246,752567,408,90.6,78030,18.8
1247,753008,63,17.9,78127,19.6
1248,753147,364,71.7,78150,19.6
1249,753572,142,25.6,78176,19.6
1250,753718,127,24.2,78200,19.6
1251,754451,103,22.2,78297,19.6
1252,754588,49,15.5,78322,19.6
1253,754753,79,20.0,78348,19.6
1254,755332,63,17.9,78443,19.6
1255,756126,455,117,78540,18.8
1256,756496,78,19.9,78563,19.6
1257,757716,199,33.9,78659,19.6
1258,757839,156,27.3,78683,19.6
1259,757959,444,109,78710,18.8
1260,758222,56,16.8,78806,19.6
1261,758264,487,133,78838,18.8
1262,758757,51,15.9,78866,19.6
1263,758955,159,27.7,78888,19.6
1264,759095,225,38.5,78915,19.6
1265,759280,326,59.1,79009,19.6
1266,760938,291,51.0,79108,19.6
1267,761403,76,19.7,79203,19.6
1268,761485,275,47.7,79232,19.6
1269,762057,135,24.9,79255,19.6
1270,762529,192,32.7,79354,19.6
1271,762668,224,38.3,79376,19.6
1272,763482,371,73.8,79473,19.6
1273,764960,115,23.2,79565,19.6
1274,766137,71,19.1,79663,19.6
1275,766201,124,23.9,79686,19.6
1276,766842,60,17.4,79785,19.6
1277,767124,88,21.0,79817,19.6
1278,767152,81,20.3,79840,19.6
1279,767366,624,243,79865,18.5
1280,767410,56,16.8,79888,19.6
1281,767558,280,48.7,79913,19.6
1282,767847,188,32.0,80009,19.6
1283,768030,444,109,80035,18.8
1284,768706,225,38.5,80061,19.6
1285,768993,96,21.7,80156,19.6
1286,769351,199,33.9,80181,19.6
1287,770779,81,20.3,80275,19.6
1288,772167,480,130,80404,18.8
1289,772550,167,28.8,80428,19.6
1290,772778,56,16.8,80454,19.6
1291,773150,255,44.0,80549,19.6
1292,773379,65,18.2,80575,19.6
1293,773506,56,16.8,80608,19.6
1294,773549,184,31.4,80629,19.6
1295,774352,56,16.8,80724,19.6
1296,774829,688,329,80747,18.2
1297,775076,56,16.8,80773,19.6
1298,775488,176,30.1,80867,19.6
1299,776411,486,136,80963,18.8
1300,776828,230,39.4,80987,19.6
1301,776904,366,72.4,81013,19.6
1302,777022,387,81.0,81036,19.6
1303,780987,94,21.5,81233,19.6
1304,781223,467,122,81426,18.8
1305,781986,192,32.7,81520,19.6
1306,782277,216,36.8,81543,19.6
1307,783305,271,46.9,81639,19.6
1308,784314,384,80.1,81732,19.6
1309,784997,476,130,81825,18.5
1310,786333,71,19.1,81918,19.6
1311,786525,240,41.2,81943,19.6
1312,786609,435,105,81966,18.8
1313,786787,124,23.9,81993,19.6
1314,786965,408,90.6,82089,18.8
1315,788235,79,20.0,82187,19.6
1316,789313,71,19.1,82282,19.6
1317,789724,152,26.8,82307,19.6
1318,789817,62,17.8,82329,19.6
1319,790155,78,19.9,82424,19.6
1320,790201,159,27.7,82446,19.6
1321,791087,56,16.8,82474,19.6
1322,793489,120,23.6,82639,19.6
1323,793866,369,73.4,82665,19.6
1324,793999,131,24.5,82698,19.6
1325,794388,398,85.6,82791,18.8
1326,795598,207,35.3,82886,19.6
1327,796758,56,16.8,82979,19.6
1328,798031,177,30.3,83075,19.6
1329,799041,63,17.9,83171,19.6
1330,800750,131,24.5,83303,19.6
1331,800817,116,23.3,83328,19.6
1332,801251,63,17.9,83354,19.6
1333,801442,335,61.8,83377,19.6
1334,802077,524,151,83473,18.8
1335,802556,62,17.8,83496,19.6
1336,802620,159,27.7,83522,19.6
1337,804228,65,18.2,83651,19.6
1338,804645,304,53.7,83678,19.6
1339,805387,359,69.9,83773,19.6
1340,807325,56,16.8,83908,19.6
1341,807845,419,97.2,83933,18.8
1342,807886,504,144,83956,18.5
1343,808846,135,24.9,84051,19.6
1344,810427,96,21.7,84181,19.6
1345,810950,760,465,84206,18.5
1346,811033,387,81.0,84231,19.6
1347,812567,176,30.1,84358,19.6
1348,812890,399,87.3,84383,18.8
1349,813780,60,17.4,84477,19.6
1350,814545,287,50.2,84572,19.6
1351,815586,287,50.2,84668,19.6
1352,816057,335,61.8,84693,19.6
1353,816709,451,113,84789,18.8
1354,816941,337,62.3,84815,19.6
1355,817172,344,64.7,84839,19.6
1356,817338,316,56.8,84869,19.6
1357,817469,248,42.7,84896,19.6
1358,818610,240,41.2,84989,19.6
1359,819122,295,51.7,85088,19.6
1360,819836,63,17.9,85181,19.6
1361,820457,51,15.9,85210,19.6
1362,820507,312,55.7,85232,19.6
1363,821083,348,65.6,85329,19.6
1364,821157,56,16.8,85350,19.6
1365,821357,344,64.7,85377,19.6
1366,821571,112,22.9,85400,19.6
1367,822658,391,82.4,85496,19.6
1368,824922,56,16.8,85622,19.6
1369,825060,403,89.0,85650,18.8
1370,825252,135,24.9,85743,19.6
1371,826864,384,80.1,85846,19.3
1372,826971,335,61.8,85873,19.6
1373,827188,318,57.3,85897,19.6
1374,827219,184,31.4,85924,19.6
1375,827564,63,17.9,86018,19.6
1376,827685,323,58.5,86045,19.6
1377,828166,286,49.8,86069,19.6
1378,828603,115,23.2,86167,19.6
1379,828636,88,21.0,86191,19.6
1380,828930,115,23.2,86218,19.6
1381,830195,240,41.2,86313,19.6
1382,830700,80,20.1,86411,19.6
1383,830985,244,41.9,86435,19.6
1384,832281,108,22.6,86534,19.6
1385,832695,184,31.4,86628,19.6
1386,833489,142,25.6,86655,19.6
1387,834116,348,65.6,86758,19.6
1388,834500,140,25.4,86784,19.6
1389,836237,115,23.2,86913,19.6
1390,836423,96,21.7,86938,19.6
1391,836612,252,43.4,86963,19.6
1392,836737,79,20.0,86987,19.6
1393,837767,97,21.7,87082,19.6
1394,838056,225,38.5,87178,19.6
1395,839240,70,18.9,87274,19.6
1396,839388,63,17.9,87300,19.6
1397,840254,316,56.8,87397,19.6
1398,840465,319,57.6,87422,19.6
1399,841695,433,104,87518,18.8
1400,841892,63,17.9,87543,19.6
1401,842141,192,32.7,87566,19.6
1402,842413,79,20.0,87664,19.6
1403,845482,83,20.5,87834,19.6
1404,845509,348,65.6,87859,19.6
1405,846230,79,20.0,87884,19.6
1406,846810,124,23.9,87979,19.6
1407,847013,396,85.3,88004,19.3
1408,847464,305,53.9,88028,19.6
1409,848408,255,44.0,88126,19.6
1410,849060,156,27.3,88411,19.6
1411,849161,284,49.4,88436,19.6
1412,849487,76,19.7,88459,19.6
1413,850647,127,24.2,88555,19.6
1414,850999,67,18.5,88648,19.6
1415,851174,352,66.9,88673,19.6
1416,852399,102,22.2,88766,19.6
1417,852437,79,20.0,88792,19.6
1418,852833,449,112,88824,18.8
1419,852887,280,48.7,88848,19.6
1420,853724,79,20.0,88946,19.6
1421,853975,188,32.0,88969,19.6
1422,854672,142,25.6,89064,19.6
1423,854812,129,24.4,89086,19.6
1424,855792,83,20.5,89182,19.6
1425,856271,199,33.9,89276,19.6
1426,856312,380,78.1,89302,19.6
1427,857465,113,23.0,89399,19.6
1428,857859,376,76.4,89424,19.6
1429,858086,56,16.8,89447,19.6
1430,859054,273,47.3,89543,19.6
1431,859304,275,47.7,89565,19.6
1432,859539,92,21.3,89661,19.6
1433,860734,748,437,89754,18.2
1434,862025,391,82.4,89859,19.3
1435,862328,231,39.5,89884,19.6
1436,862357,56,16.8,89911,19.6
1437,862400,287,50.2,89935,19.6
1438,863125,195,33.2,90030,19.6
1439,864475,51,15.9,90123,19.6
1440,865322,319,57.6,90219,19.6
1441,866196,51,15.9,90315,19.6
1442,866951,451,113,90413,18.8
1443,868015,515,148,90509,18.5
1444,869340,120,23.6,90607,19.6
1445,870776,73,19.3,90703,19.6
1446,870922,56,16.8,90727,19.6
1447,871027,96,21.7,90750,19.6
1448,872724,51,15.9,90879,19.6
1449,872782,49,15.5,90904,19.6
1450,872956,92,21.3,90939,19.6
1451,873191,391,82.4,90964,19.6
1452,873910,167,28.8,91060,19.6
1453,875001,131,24.5,91154,19.6
1454,875141,312,55.7,91180,19.6
1455,875695,335,61.8,91274,19.6
1456,876000,312,55.7,91300,19.6
1457,876903,71,19.1,91396,19.6
1458,877155,57,16.9,91423,19.6
1459,877187,88,21.0,91448,19.6
1460,877718,295,51.7,91545,19.6
1461,877949,124,23.9,91568,19.6
1462,878056,78,19.9,91593,19.6
1463,879369,143,25.7,91687,19.6
1464,881367,96,21.7,91818,19.6
1465,882060,496,144,91913,18.8
1466,883043,115,23.2,92017,19.6
1467,883841,185,31.5,92043,19.6
1468,884755,115,23.2,92139,19.6
1469,885507,176,30.1,92233,19.6
1470,886405,56,16.8,92328,19.6
